5.144453048706054688e-02,-9.071893562075539208e-01,4.878591600828205976e-01,-1.236297754082203715e-01,-1.765854910313841453e+00,4.593176732823684577e-02,2.253801091940706325e+00,-3.522480911113267665e-01,-1.512520591539638914e-01,5.381816030332963186e-01,-6.888811433470806017e-03,1.039899395236347113e+00,1.302242580471718592e+00,-1.160388471425116919e+00,-6.513296573409808055e-01,-9.649233354183609501e-01,5.574736845027945531e-01,-1.619333161200035009e-01,-1.681949179028669361e+00,1.003231931664842203e-01,2.218110671466558603e+00,-3.765563733098335475e-01,-4.547176269501049402e-04,1.423357366434161049e-04,-6.269856192203099440e-04,-3.464342938722753205e-04,-1.939075362695475931e-04,8.911788339924471352e-05,4.064791177351629908e-04
5.623054504394531250e-02,-9.081237499192414964e-01,4.908214553595294793e-01,-1.236177674062498705e-01,-1.760511986029494658e+00,5.043929630762014615e-02,2.249619775185170756e+00,-3.530834048796667735e-01,-1.882033952951920885e-01,5.789914630274922702e-01,4.317738986273870518e-03,1.053632959954684312e+00,8.863524188345561772e-01,-8.287325909239273702e-01,-1.936458166467699415e-01,-9.649233354183663902e-01,5.574718020675383245e-01,-1.619312056905147512e-01,-1.681947339521209672e+00,1.003239203974440608e-01,2.218111005449482587e+00,-3.765574574487494663e-01,-3.166700794950175180e-04,-3.224696018910990598e-04,-6.394150135273929132e-04,3.747861623020248702e-06,9.984269216692065972e-05,2.901267610469701608e-04,1.418296746194972011e-04
6.136584281921386719e-02,-9.091907856381338249e-01,4.938969792631438538e-01,-1.236113088956366374e-01,-1.755433469452655881e+00,5.239806006579319358e-02,2.247553913237009926e+00,-3.521158464158072876e-01,-2.125636432523561326e-01,5.990227148618868513e-01,3.800736001289134469e-04,1.009124910471949077e+00,4.157098919495004208e-01,-4.298972935697094044e-01,1.403716714456419157e-01,-9.649250058542218067e-01,5.574713797208261656e-01,-1.619352640212687600e-01,-1.681946032299046045e+00,1.003277449461792009e-01,2.218111970573401148e+00,-3.765606401396554559e-01,-9.856091530695213886e-04,-2.139140724243431598e-04,-5.991984331818672261e-04,8.103414787097387457e-04,1.804005522787145894e-04,-6.439362825970816498e-05,-3.059807202951791007e-04
6.627607345581054688e-02,-9.103291991691316865e-01,4.969735991381356577e-01,-1.237189569599478761e-01,-1.750479894663047320e+00,5.248816894084998991e-02,2.247055916937459763e+00,-3.504639535957925767e-01,-2.242836296226054515e-01,5.962878608679105241e-01,-2.072241969368688111e-02,9.997392052838909304e-01,6.072631571705630615e-02,-1.321716303771237055e-01,2.786268308284037265e-01,-9.649250058542218067e-01,5.574679968958357046e-01,-1.619333415120072506e-01,-1.681946507627539278e+00,1.003270357920631600e-01,2.218112672953485909e+00,-3.765576073082133601e-01,-5.933930821094659299e-04,-4.959532589454191840e-04,-5.033156659145417719e-04,5.312754204208969874e-04,-2.469354908307477294e-04,7.519098983964612418e-05,6.252629711453967570e-04
7.142329216003417969e-02,-9.115039254138090907e-01,4.999653847760854308e-01,-1.239678603601444828e-01,-1.745678961488521974e+00,5.195246679702429649e-02,2.247368357818662954e+00,-3.492148413854770372e-01,-2.309954041063101704e-01,5.935914673590663160e-01,-4.966476551519013322e-02,9.716965966331004845e-01,-6.308535739274541421e-02,2.170423620543306120e-02,2.115339723227159241e-01,-9.649250058542218067e-01,5.574722513758769704e-01,-1.619353460559948554e-01,-1.681940300728997251e+00,1.003233118354057568e-01,2.218113850208142335e+00,-3.765624253220052897e-01,1.644431153187416545e-04,4.582777005900201235e-04,-6.147472298752494927e-04,2.230798186038416100e-04,-3.060630344887990510e-04,6.227791804662185019e-05,-1.209068009191853650e-03
7.621550559997558594e-02,-9.126246298585829475e-01,5.029675888580048548e-01,-1.244122479671736781e-01,-1.740990194443727379e+00,5.181404245948154769e-02,2.247552306385311560e+00,-3.492693956178141157e-01,-2.206913604805749163e-01,6.008013497368756006e-01,-8.734473255696303950e-02,9.378156366347557560e-01,-9.625563359247602327e-03,7.877190928150385602e-03,-1.829302842412383959e-02,-9.649302955677634408e-01,5.574650641495971781e-01,-1.619348259693635939e-01,-1.681936677563063975e+00,1.003221262762479110e-01,2.218113511530770854e+00,-3.765599673605422582e-01,-1.088015534455123940e-03,-1.009351470015573031e-03,-9.188412602655896726e-04,8.586604121056319767e-04,-2.639074165348245012e-04,6.504824229933271567e-05,1.040235548972881697e-04
8.119583129882812500e-02,-9.136040217470087210e-01,5.059316146374195355e-01,-1.250095933074248933e-01,-1.736363906386740430e+00,5.259678971346576359e-02,2.247360470063721305e+00,-3.506464695615485461e-01,-1.986421758381618219e-01,5.885812601847912884e-01,-1.139959255538778166e-01,9.090424837558607196e-01,1.578303287042969461e-01,-5.828196975740329577e-02,-2.771891909196564363e-01,-9.649286251319082464e-01,5.574626676761511579e-01,-1.619395805218201145e-01,-1.681940296792213907e+00,1.003252659813425179e-01,2.218110992062322318e+00,-3.765592194289613115e-01,2.550667923870167603e-04,-6.912525706655790834e-04,-4.885369312672700314e-04,-4.390378369435095915e-04,3.965699707477429226e-04,-2.345786158166566907e-04,9.624752903704982248e-04
8.644127845764160156e-02,-9.144373948900473836e-01,5.089170904320490241e-01,-1.257367085486371938e-01,-1.731893399528777966e+00,5.450358758785336238e-02,2.246628469447351506e+00,-3.531679726771813632e-01,-1.646512838548557234e-01,5.955124654009742446e-01,-1.433342169527523913e-01,9.009299829865503595e-01,3.860682869981175713e-01,-1.439529482746509659e-01,-4.828002786010612279e-01,-9.649323224107345665e-01,5.574573769776176579e-01,-1.619430535973337970e-01,-1.681940296792147960e+00,1.003227392316222572e-01,2.218113108589835125e+00,-3.765628288353387587e-01,-1.217910326178912655e-03,-1.507950932168509138e-03,-8.045459497651613091e-04,1.195031254510546797e-04,-1.711111431731827910e-05,-5.738008299761297769e-04,-9.966761289854572398e-04
9.131050109863281250e-02,-9.151711365960030209e-01,5.118657643129700396e-01,-1.264841766283905655e-01,-1.727536612562550644e+00,5.730730389536562580e-02,2.245504373694343858e+00,-3.562907989021023569e-01,-1.490641304465949724e-01,5.917462020213474228e-01,-1.468394956584482824e-01,8.728220475501720088e-01,5.528680907583548576e-01,-2.269746644647805400e-01,-6.016610844390254398e-01,-9.649386717639895084e-01,5.574573769653108357e-01,-1.619416215061432740e-01,-1.681932861311393745e+00,1.003271360529436329e-01,2.218114806317101895e+00,-3.765629094060188309e-01,-1.193689076845043731e-03,-5.609232317099161836e-04,-2.780111210842106293e-04,9.752410848558136286e-04,4.495397103751710608e-05,6.397477656857440556e-04,-1.162101039870891113e-03
9.623479843139648438e-02,-9.158630287541699166e-01,5.146275914343311220e-01,-1.271986270617399273e-01,-1.723193571013314829e+00,6.062465384978575622e-02,2.244107936755176169e+00,-3.592833608146322466e-01,-1.407309918236080426e-01,5.508461893243105090e-01,-1.412859427359250408e-01,8.710219132734920988e-01,6.582970881525390672e-01,-2.778633632700963640e-01,-5.752535689699144195e-01,-9.649383401362380264e-01,5.574573769653053956e-01,-1.619416216111373708e-01,-1.681935882785863923e+00,1.003261896528811481e-01,2.218114897264232610e+00,-3.765572197874482163e-01,-1.054856258311461913e-03,-2.486901355813656120e-04,2.269663076904483105e-04,-2.678516303156263474e-04,-3.219969040290073187e-04,4.269138345087389232e-04,3.150041575536866446e-04
1.014189720153808594e-01,-9.165965615768615349e-01,5.173014478940981542e-01,-1.278748207071962184e-01,-1.718975115621858230e+00,6.386550571025283174e-02,2.242637142979076348e+00,-3.616147088608981375e-01,-1.467185873080790182e-01,5.324508872004871662e-01,-1.355553474531759339e-01,8.453269770321828469e-01,6.357395655410211788e-01,-2.821614387103103527e-01,-4.445822159861508305e-01,-9.649404472713412062e-01,5.574573769653052846e-01,-1.619432920510253393e-01,-1.681929002524965355e+00,1.003228966881669765e-01,2.218111938584796938e+00,-3.765588756164550133e-01,-6.052770721296203227e-05,5.693501810434668277e-04,-1.725524940328073092e-04,7.173732357497314676e-04,-1.196678291231455927e-04,-7.778131645487981727e-05,7.063325965949139053e-05
1.062328815460205078e-01,-9.174073479159672306e-01,5.199112621116609434e-01,-1.284975359039217391e-01,-1.714916768482934950e+00,6.660821881094480812e-02,2.241238002186570544e+00,-3.628517420902909740e-01,-1.639418112554422990e-01,5.249231693333888948e-01,-1.277153713914565281e-01,7.953901008943544682e-01,5.410408666991175508e-01,-2.802433584462243887e-01,-2.400407131095876334e-01,-9.649423605693870920e-01,5.574540360935947847e-01,-1.619469113287171913e-01,-1.681928258911539409e+00,1.003247584725397157e-01,2.218114535637871310e+00,-3.765520391032863845e-01,-1.769374093520080776e-04,-6.299517023799778691e-04,-1.054906354815447192e-03,2.035713498491996518e-04,3.518662666495433154e-04,-2.966785110692766688e-04,1.515969674233150688e-03
1.112186908721923828e-01,-9.183181465149169442e-01,5.224795335437550925e-01,-1.291356235637383387e-01,-1.711047540963453351e+00,6.846692540467760879e-02,2.240086152075707826e+00,-3.630125102965675032e-01,-1.846669530790153446e-01,5.109868130621387783e-01,-1.265702868136699411e-01,7.623417431559235125e-01,3.673296213481961892e-01,-2.332998301884983972e-01,-4.686448629645558611e-02,-9.649464582100432120e-01,5.574573769653052846e-01,-1.619469113287172746e-01,-1.681929839709086050e+00,1.003243007440187545e-01,2.218111717649122738e+00,-3.765608110718700607e-01,-9.317145820684696400e-04,7.604365645011872989e-04,-7.162564681970434938e-04,-7.607586238057696226e-05,1.585707192686156095e-04,2.396398780862821123e-04,-5.297296678028052923e-04
1.162915229797363281e-01,-9.193758887683896042e-01,5.250202021717458312e-01,-1.297784711464620433e-01,-1.707449428714910011e+00,6.955612227421051341e-02,2.239178561229051567e+00,-3.626635324215253253e-01,-2.145861029621971838e-01,5.048987204083006386e-01,-1.254256631539779898e-01,7.159888421469563502e-01,2.212719812574470424e-01,-1.837180300155997481e-01,4.830168159370996916e-02,-9.649445358632782188e-01,5.574573769653052846e-01,-1.619490372277142543e-01,-1.681931788429307906e+00,1.003221244987540645e-01,2.218115244987093337e+00,-3.765604489347073591e-01,3.693324543596611625e-04,4.183043351906178681e-04,4.412122476809549320e-05,-9.751799035977600741e-05,-3.215761317134010490e-04,-2.691423157483887989e-04,-6.057290566801838217e-04
1.213281154632568359e-01,-9.206007734663655961e-01,5.275141406854308990e-01,-1.304342557869903330e-01,-1.704141665382139736e+00,7.005962458029836581e-02,2.238570611311596181e+00,-3.623999353073010798e-01,-2.467020020160940186e-01,4.983288492465591801e-01,-1.233732957559460358e-01,6.634180323466343232e-01,1.106923615710971032e-01,-1.198962324011973446e-01,3.833318357416606870e-02,-9.649484495212795609e-01,5.574573769653052846e-01,-1.619516641723089123e-01,-1.681933458863644981e+00,1.003239162871853302e-01,2.218113863085544146e+00,-3.765574407750805763e-01,-5.182772841370287230e-04,8.331550961483825512e-05,-4.933618960314775257e-04,3.779227657128856124e-04,-2.125460824255734070e-05,-1.483733443298613331e-05,5.924775313036829060e-04
1.262435913085937500e-01,-9.220012658518599302e-01,5.299220310910480736e-01,-1.311222329548814569e-01,-1.701034032630137194e+00,7.042026590532844688e-02,2.238217034315131748e+00,-3.624909923667383183e-01,-2.775180974605185313e-01,4.730711378122540722e-01,-1.350918037370320568e-01,6.197505498923256972e-01,8.756441491126421006e-02,-8.186803025551196711e-02,-1.528414864207231980e-02,-9.649491922495652130e-01,5.574557065294499791e-01,-1.619517692989845825e-01,-1.681931788427787788e+00,1.003235669212612785e-01,2.218114923912656966e+00,-3.765542769270682766e-01,-2.811055221210677618e-04,-8.531316511492889219e-04,-1.799448612043984003e-04,8.376900110634939636e-04,-5.317727022383847283e-05,2.959656126943072661e-04,9.873487156741842831e-04
1.312015056610107422e-01,-9.235383148321759661e-01,5.322187364018875488e-01,-1.318429516271631963e-01,-1.698112459377216554e+00,7.097347656601904475e-02,2.238029045566780173e+00,-3.628971567213015725e-01,-3.039671871950869186e-01,4.549203125174903217e-01,-1.470297607104552595e-01,5.822706293277591927e-01,1.215874995406335118e-01,-3.920770862966684728e-02,-8.386748884473049781e-02,-9.649528207986197703e-01,5.574593258071364188e-01,-1.619481513335790379e-01,-1.681933229275381469e+00,1.003267981455827490e-01,2.218114183065729161e+00,-3.765599673577220141e-01,-7.831344602302515870e-04,-1.497287271322822423e-04,1.634015561964872370e-03,-4.408351147066092725e-05,1.228718007222327508e-04,-1.127203150092332079e-04,-4.345041561770950187e-04
1.363940238952636719e-01,-9.250814870510997157e-01,5.344342749227939393e-01,-1.326440666733808560e-01,-1.695373435904691695e+00,7.192537474451217439e-02,2.237878554606517412e+00,-3.635941098885633327e-01,-3.027094459587136854e-01,4.398181902775616936e-01,-1.614007025565191433e-01,5.468265323227974317e-01,1.920968019636729029e-01,-2.573089065255334054e-02,-1.385214764272453825e-01,-9.649530592297770326e-01,5.574609962429916132e-01,-1.619517706130457757e-01,-1.681931096828580774e+00,1.003266692347725558e-01,2.218113860061761589e+00,-3.765574842375672970e-01,-4.674703107223281790e-04,6.789910696449146096e-04,-1.171816780350956003e-04,5.481040976367244390e-04,-1.452711277122750396e-04,-4.530282637415358402e-04,-4.902172883086443594e-04
1.413171291351318359e-01,-9.265789034314360073e-01,5.365580655442085956e-01,-1.335229771451925673e-01,-1.692885441265683744e+00,7.321757486114356672e-02,2.237695449290005190e+00,-3.645030802603708153e-01,-2.970526561266120802e-01,4.257130849254133209e-01,-1.715923654062927739e-01,4.971135049502738990e-01,2.451410064041928683e-01,-3.898489725462364608e-02,-1.738527751774547048e-01,-9.649508722965726149e-01,5.574593258071364188e-01,-1.619543946414774560e-01,-1.681931098714307904e+00,1.003251258230668241e-01,2.218116001148970007e+00,-3.765535399893549795e-01,1.854274949368263847e-04,-7.475955535633888537e-05,-2.302626467757328639e-04,-3.074311403195010726e-04,3.898217066234536997e-04,3.235922760569845511e-04,9.327720708395016973e-04
1.462299823760986328e-01,-9.279588130186346984e-01,5.385569923695535666e-01,-1.344755213200839183e-01,-1.690616136720572982e+00,7.473648936303102508e-02,2.237447593940645074e+00,-3.654773900201384040e-01,-2.728840039269159745e-01,3.999039560282593997e-01,-1.866457414688491578e-01,4.536146652950189262e-01,2.900281751352631332e-01,-4.553820869066257937e-02,-1.860422471176564063e-01,-9.649559202569211180e-01,5.574609962429916132e-01,-1.619539082848125977e-01,-1.681929713618454336e+00,1.003225009223435993e-01,2.218116001155558958e+00,-3.765527116813854325e-01,-7.985902743107242642e-04,-3.703556612669130265e-04,3.700667990914697288e-05,4.548394831662583727e-04,-2.884555984601820341e-04,3.188605466851244900e-04,1.202759744831465461e-03
1.513814926147460938e-01,-9.292315584178353349e-01,5.404628733007331709e-01,-1.354748638298074181e-01,-1.688518896973759897e+00,7.627435554006319063e-02,2.237066786415292441e+00,-3.663269280213048429e-01,-2.527541696689221129e-01,3.763281487533549075e-01,-1.979903690810274619e-01,4.230824807663530196e-01,3.005586057713327541e-01,-7.036781054062149487e-02,-1.627847763213677579e-01,-9.649540639658699126e-01,5.574626666788469187e-01,-1.619544938079228169e-01,-1.681929413169650500e+00,1.003245491834762193e-01,2.218113386544343868e+00,-3.765588652604435205e-01,2.961338179840078042e-04,8.828478394421870662e-04,-1.067386742639864889e-04,1.659584347902800996e-04,-2.141680522604250388e-05,-1.107103345216991889e-04,-8.004464913802508469e-04
1.563873291015625000e-01,-9.304619142131609344e-01,5.422374130986395979e-01,-1.364910691281373545e-01,-1.686602941493923868e+00,7.767725942680504814e-02,2.236627905211141076e+00,-3.669544258571801887e-01,-2.479059718919472410e-01,3.540054988849586914e-01,-1.984142820972794596e-01,3.809130429960237985e-01,2.775206336173035582e-01,-8.678876735905835527e-02,-1.208083760938763324e-01,-9.649524198554191301e-01,5.574626666788469187e-01,-1.619583161567749729e-01,-1.681929004044476983e+00,1.003238025226534241e-01,2.218114562304987381e+00,-3.765574442582124148e-01,5.328168612197129242e-04,1.122399633452290891e-04,-5.366508045654656356e-04,-3.693600521109517850e-04,-1.587021717884775805e-04,-2.328544333623109653e-04,-1.932771747376627611e-04
1.613488197326660156e-01,-9.317085518725092275e-01,5.438867334458248326e-01,-1.374928750889038431e-01,-1.684892481924237906e+00,7.885764273921332113e-02,2.236123947281029256e+00,-3.672670100788045788e-01,-2.516111153807342737e-01,3.279885100572638712e-01,-2.034144052487427690e-01,3.405666979961171625e-01,2.381675596531963313e-01,-1.056109804924076079e-01,-6.120125937706376307e-02,-9.649560394617217041e-01,5.574626666788469187e-01,-1.619549591013680623e-01,-1.681927735459072926e+00,1.003273899160910393e-01,2.218114818108377850e+00,-3.765574507939394855e-01,-2.014589920467952787e-04,7.063738750341914214e-04,4.463029757766027853e-04,4.556430642468472505e-04,-3.709647767301678763e-05,1.472164868286981474e-05,1.139212003945444328e-04
1.662871837615966797e-01,-9.330306935759163922e-01,5.454397207435534023e-01,-1.384950123803819488e-01,-1.683395420104082385e+00,7.971484599103050017e-02,2.235618371226353318e+00,-3.673562456755833927e-01,-2.699879451014993159e-01,3.083067968600799458e-01,-2.054866207564875480e-01,2.998373437719041301e-01,1.782720519944799298e-01,-9.812515450613686074e-02,-1.958132443562250052e-02,-9.649524201844810189e-01,5.574593258071364188e-01,-1.619566298929718817e-01,-1.681932042145805051e+00,1.003239558828912387e-01,2.218111756788674338e+00,-3.765546312348025948e-01,1.345361288960000238e-03,-4.608920763223000471e-05,1.941639623310847986e-05,-1.858838262894059630e-03,-2.245927616648345768e-04,2.578490647346820693e-04,7.521619198567413385e-04
1.713230609893798828e-01,-9.344605756296666677e-01,5.468443072966896468e-01,-1.395007186702336144e-01,-1.682174727170169470e+00,8.028505599461639719e-02,2.235136369568839765e+00,-3.673651842476799989e-01,-2.887370292283121809e-01,2.818630347708103168e-01,-2.013540032671743418e-01,2.449722289018944343e-01,1.202996113062917982e-01,-9.555851123872736996e-02,-4.354441113459795940e-03,-9.649560394621730097e-01,5.574593258071364188e-01,-1.619549594615574128e-01,-1.681928689003115318e+00,1.003227613540270124e-01,2.218115283256640868e+00,-3.765602859859170648e-01,-3.963096392498475715e-04,-4.187947537756740420e-04,7.044681072265247292e-05,-3.934766149234117491e-04,-2.548436221517596210e-04,1.286909727551851516e-05,-3.457551425183158869e-05
1.762542724609375000e-01,-9.353570130557237183e-01,5.476236998617979301e-01,-1.400918525664696102e-01,-1.681576154200037365e+00,8.054059787786152502e-02,2.234868510618967630e+00,-3.673792743140846806e-01,-2.918440268943486848e-01,2.657324380767437377e-01,-1.974940543813621108e-01,2.073867908679415117e-01,1.044768401689496751e-01,-8.410543136367021333e-02,-2.908149785453483568e-03,-9.649560394621730097e-01,5.574609962429916132e-01,-1.619585787392497922e-01,-1.681928688986467746e+00,1.003276951341289386e-01,2.218114935794229581e+00,-3.765571251961320476e-01,-5.629160102059479597e-04,4.328408389069863410e-04,-7.456860703370023517e-04,2.316161974095405098e-04,1.832518578157018240e-04,9.045276278487609590e-05,-5.079208288182629656e-04
1.812202930450439453e-01,-9.375142186897340579e-01,5.492272140895041455e-01,-1.415112198168592683e-01,-1.680646949603046947e+00,8.095412133454227277e-02,2.234397119536521537e+00,-3.675213353673362771e-01,-3.107141294019009625e-01,2.194350904232379162e-01,-2.036129673607919577e-01,1.240005827774196406e-01,6.014511276759402364e-02,-6.644749983525627401e-02,-2.243644534096001647e-02,-9.649524201844865701e-01,5.574593258071364188e-01,-1.619566298974187413e-01,-1.681928688986259912e+00,1.003266845421756370e-01,2.218114228956073131e+00,-3.765581589838166710e-01,3.248439392406973769e-04,-5.188124217947639441e-04,-3.596900424503420987e-06,1.244175135420698885e-03,2.065611788325856383e-04,6.068741461691641923e-05,7.341862076008886899e-04
1.864082813262939453e-01,-9.390700797787815413e-01,5.501624851380171322e-01,-1.425547120059459383e-01,-1.680338136332576671e+00,8.126339891648254321e-02,2.234121557160010596e+00,-3.677138843573604654e-01,-3.147642645651900772e-01,1.849878196534199548e-01,-2.043531877188214108e-01,6.007699987995614860e-02,6.641126875329976531e-02,-5.066782460123623461e-02,-3.367968136124532830e-02,-9.649488009068001304e-01,5.574609962429916132e-01,-1.619532890257082136e-01,-1.681930359422114885e+00,1.003227642799234404e-01,2.218115158253313179e+00,-3.765560741588496740e-01,1.449322361806912622e-03,-4.061352170764250593e-05,6.385921124242695474e-04,-2.469801557209608082e-04,-8.227279826557980528e-05,-1.438557820838691671e-05,1.362333641814513342e-04
