-9.649233354183665012e-01,5.574703431028638079e-01,-1.619297461890802370e-01,-1.681946341573943737e+00,1.003271154373526208e-01,2.218113820670562841e+00,-3.765585104919751402e-01
-9.649216649825113068e-01,5.574679167446192629e-01,-1.619312584150759127e-01,-1.681953088071876934e+00,1.003246604715113260e-01,2.218113138096812875e+00,-3.765542375963246147e-01
-9.649233354183665012e-01,5.574698502823142165e-01,-1.619295176637274847e-01,-1.681947730562327381e+00,1.003251242841576713e-01,2.218114575362935437e+00,-3.765592219408792074e-01
-9.649216649825113068e-01,5.574739243219029028e-01,-1.619295098508949371e-01,-1.681950387127005841e+00,1.003283201405144182e-01,2.218109626190537309e+00,-3.765617086251919488e-01
-9.649233354183665012e-01,5.574735493226385952e-01,-1.619295089828024226e-01,-1.681952136198733072e+00,1.003278501307751230e-01,2.218110927117092235e+00,-3.765577915821584076e-01
-9.649233354183665012e-01,5.574698770569703754e-01,-1.619302208307158431e-01,-1.681951669604695665e+00,1.003239598319388970e-01,2.218113459382405228e+00,-3.765599673035053829e-01
-9.649233354183665012e-01,5.574703698871729118e-01,-1.619312584164155633e-01,-1.681947376029482077e+00,1.003257359065257842e-01,2.218112065104122621e+00,-3.765539246014861230e-01
-9.649216649825113068e-01,5.574718551575589265e-01,-1.619331369415627497e-01,-1.681948940609392373e+00,1.003234515094202639e-01,2.218114218782584413e+00,-3.765542817455615476e-01
-9.649233354183665012e-01,5.574722601119825871e-01,-1.619285513677899135e-01,-1.681947973667502927e+00,1.003241831730557337e-01,2.218112053408063389e+00,-3.765578026927042243e-01
-9.649216649825113068e-01,5.574699307367227963e-01,-1.619259688184132295e-01,-1.681949007013616937e+00,1.003235523921923028e-01,2.218113742765140284e+00,-3.765609970934213346e-01
-9.649233354183665012e-01,5.574736933369009995e-01,-1.619316535088889952e-01,-1.681949411557224661e+00,1.003256906354428324e-01,2.218114563428658315e+00,-3.765631303645248784e-01
-9.649233354183665012e-01,5.574753796974775133e-01,-1.619318830001284237e-01,-1.681946022832811805e+00,1.003246057896408222e-01,2.218110684502635710e+00,-3.765572411851059176e-01
-9.649216649825113068e-01,5.574760967226283226e-01,-1.619281022385608837e-01,-1.681951338163383713e+00,1.003214383721564157e-01,2.218109272992373260e+00,-3.765560857996083088e-01
-9.649216649825113068e-01,5.574723601890223534e-01,-1.619278677569966907e-01,-1.681949910498246048e+00,1.003263147576379244e-01,2.218112642633593978e+00,-3.765539002243170064e-01
-9.649197161406801726e-01,5.574735611340801977e-01,-1.619295121309792529e-01,-1.681947366177193759e+00,1.003227246297405811e-01,2.218109569682126914e+00,-3.765574778195901473e-01
-9.649233354183665012e-01,5.574727393923020191e-01,-1.619295092361451305e-01,-1.681950130101787622e+00,1.003242762334516786e-01,2.218112328037815661e+00,-3.765560215815719203e-01
-9.649233354183665012e-01,5.574723583602873012e-01,-1.619278384870071752e-01,-1.681948291437308507e+00,1.003207914032395731e-01,2.218111227322345336e+00,-3.765585498453453694e-01
-9.649211896511545872e-01,5.574714151636754877e-01,-1.619295088787581771e-01,-1.681945423043686771e+00,1.003249882606575688e-01,2.218110313824156687e+00,-3.765570901313086138e-01
-9.649214265639322052e-01,5.574713103640520639e-01,-1.619278384472975230e-01,-1.681950610584807215e+00,1.003259179932236983e-01,2.218109579367181894e+00,-3.765556620265082532e-01
-9.649216384915580980e-01,5.574734444868613137e-01,-1.619338400964005775e-01,-1.681950599232316046e+00,1.003221493128901576e-01,2.218110288957321430e+00,-3.765556615874910418e-01
-9.649250029107825366e-01,5.574698654085507021e-01,-1.619279175517370772e-01,-1.681953458993877382e+00,1.003242801261974571e-01,2.218109941119716488e+00,-3.765588603213143037e-01
-9.649233350913176688e-01,5.574713237730221094e-01,-1.619258983944073527e-01,-1.681953061489424694e+00,1.003231788693353665e-01,2.218113349827141256e+00,-3.765585036593606105e-01
-9.649216649461724860e-01,5.574720154652722526e-01,-1.619295098508949926e-01,-1.681948442864458881e+00,1.003242998162002381e-01,2.218113807692057460e+00,-3.765631697948838563e-01
-9.649216649784736477e-01,5.574735228314413593e-01,-1.619285504996808844e-01,-1.681950466271687317e+00,1.003267591680909038e-01,2.218112086850985154e+00,-3.765586697199027610e-01
-9.649233354170205779e-01,5.574703686840245531e-01,-1.619280757977610563e-01,-1.681950472485470360e+00,1.003264131022545413e-01,2.218108906524684176e+00,-3.765554774670053506e-01
-9.649216649824614578e-01,5.574751409433061911e-01,-1.619311881009224130e-01,-1.681951192238830606e+00,1.003264433057454857e-01,2.218113021950318231e+00,-3.765588798711877461e-01
-9.649233354183609501e-01,5.574736845027945531e-01,-1.619333161200035009e-01,-1.681949179028669361e+00,1.003231931664842203e-01,2.218110671466558603e+00,-3.765563733098335475e-01
-9.649216649825106407e-01,5.574698920769877164e-01,-1.619280758701186484e-01,-1.681949670594388824e+00,1.003261727919361190e-01,2.218110331182049588e+00,-3.765551076617957849e-01
-9.649233354183663902e-01,5.574718020675383245e-01,-1.619312056905147512e-01,-1.681947339521209672e+00,1.003239203974440608e-01,2.218111005449482587e+00,-3.765574574487494663e-01
-9.649216649825113068e-01,5.574748798290645180e-01,-1.619278413779532133e-01,-1.681947981372799772e+00,1.003267961300983169e-01,2.218112043932358279e+00,-3.765579181896729910e-01
-9.649216649825113068e-01,5.574720393746425140e-01,-1.619311796358296751e-01,-1.681949007869760981e+00,1.003260510507657244e-01,2.218112049116979456e+00,-3.765570990669920293e-01
-9.649250058542218067e-01,5.574713797208261656e-01,-1.619352640212687600e-01,-1.681946032299046045e+00,1.003277449461792009e-01,2.218111970573401148e+00,-3.765606401396554559e-01
-9.649233354183665012e-01,5.574705481712204369e-01,-1.619297461931010207e-01,-1.681945388566305599e+00,1.003273997835131409e-01,2.218113385999982867e+00,-3.765557776987489280e-01
-9.649250058542218067e-01,5.574679968958357046e-01,-1.619333415120072506e-01,-1.681946507627539278e+00,1.003270357920631600e-01,2.218112672953485909e+00,-3.765576073082133601e-01
-9.649269546960529409e-01,5.574677134207930429e-01,-1.619297491189420901e-01,-1.681942286112855900e+00,1.003239484695067768e-01,2.218111248692098858e+00,-3.765560359691967340e-01
-9.649233354183665012e-01,5.574751174043195423e-01,-1.619319179483644233e-01,-1.681938383381966329e+00,1.003267992492164057e-01,2.218113020395079626e+00,-3.765585514439703796e-01
-9.649250058542218067e-01,5.574722513758769704e-01,-1.619353460559948554e-01,-1.681940300728997251e+00,1.003233118354057568e-01,2.218113850208142335e+00,-3.765624253220052897e-01
-9.649269546960529409e-01,5.574677839988324557e-01,-1.619314257439258553e-01,-1.681935007516033309e+00,1.003225379082020585e-01,2.218109972298735855e+00,-3.765627766332510507e-01
-9.649302955677634408e-01,5.574650641495971781e-01,-1.619348259693635939e-01,-1.681936677563063975e+00,1.003221262762479110e-01,2.218113511530770854e+00,-3.765599673605422582e-01
-9.649302955677634408e-01,5.574660883322123395e-01,-1.619352670274740447e-01,-1.681940296797547640e+00,1.003256791146029392e-01,2.218111723337079511e+00,-3.765581970687610913e-01
-9.649286251319082464e-01,5.574643460904415981e-01,-1.619355016379146750e-01,-1.681940296792747258e+00,1.003269915431159731e-01,2.218110922774433558e+00,-3.765571300535573984e-01
-9.649286251319082464e-01,5.574626676761511579e-01,-1.619395805218201145e-01,-1.681940296792213907e+00,1.003252659813425179e-01,2.218110992062322318e+00,-3.765592194289613115e-01
-9.649307311626902361e-01,5.574609965754263596e-01,-1.619415908646674729e-01,-1.681941967228024692e+00,1.003215686715044769e-01,2.218113382022104396e+00,-3.765585090106498556e-01
-9.649323224107345665e-01,5.574573769776176579e-01,-1.619430535973337970e-01,-1.681940296792147960e+00,1.003227392316222572e-01,2.218113108589835125e+00,-3.765628288353387587e-01
-9.649322530763878580e-01,5.574593258085044356e-01,-1.619396462784892243e-01,-1.681941967228002488e+00,1.003224064687191636e-01,2.218110333531865486e+00,-3.765578369303054784e-01
-9.649322453725716064e-01,5.574593258072882973e-01,-1.619416186713028005e-01,-1.681938347950316048e+00,1.003260175642330526e-01,2.218109502437280334e+00,-3.765606844190112490e-01
-9.649386717639895084e-01,5.574573769653108357e-01,-1.619416215061432740e-01,-1.681932861311393745e+00,1.003271360529436329e-01,2.218114806317101895e+00,-3.765629094060188309e-01
-9.649348508710193784e-01,5.574609962429933896e-01,-1.619432920146867683e-01,-1.681934291822868355e+00,1.003246673433749875e-01,2.218113466645659226e+00,-3.765586653246678073e-01
-9.649383401362380264e-01,5.574573769653053956e-01,-1.619416216111373708e-01,-1.681935882785863923e+00,1.003261896528811481e-01,2.218114897264232610e+00,-3.765572197874482163e-01
-9.649380592750742558e-01,5.574557065294499791e-01,-1.619432920505821938e-01,-1.681932969933596977e+00,1.003278281632545288e-01,2.218112352025345846e+00,-3.765583250865534026e-01
-9.649437698011378295e-01,5.574573769653052846e-01,-1.619432920509810414e-01,-1.681932851499929438e+00,1.003271512066524901e-01,2.218114456938943047e+00,-3.765579354742264462e-01
-9.649404472713412062e-01,5.574573769653052846e-01,-1.619432920510253393e-01,-1.681929002524965355e+00,1.003228966881669765e-01,2.218111938584796938e+00,-3.765588756164550133e-01
-9.649423362831679452e-01,5.574573769653052846e-01,-1.619432920510302798e-01,-1.681927306567190250e+00,1.003237463922762307e-01,2.218114916801704251e+00,-3.765545944993949345e-01
-9.649423605693870920e-01,5.574540360935947847e-01,-1.619469113287171913e-01,-1.681928258911539409e+00,1.003247584725397157e-01,2.218114535637871310e+00,-3.765520391032863845e-01
-9.649423632678558738e-01,5.574557065294499791e-01,-1.619469113287172746e-01,-1.681929849559449464e+00,1.003256777078830458e-01,2.218111393491593475e+00,-3.765599309849786414e-01
-9.649406931318305070e-01,5.574557065294499791e-01,-1.619432920510308904e-01,-1.681931789535953570e+00,1.003245096480874649e-01,2.218111044364229123e+00,-3.765611130365034698e-01
-9.649464582100432120e-01,5.574573769653052846e-01,-1.619469113287172746e-01,-1.681929839709086050e+00,1.003243007440187545e-01,2.218111717649122738e+00,-3.765608110718700607e-01
-9.649445508651119940e-01,5.574573769653052846e-01,-1.619469113287172746e-01,-1.681931788441468845e+00,1.003256946659987769e-01,2.218115604330119783e+00,-3.765585658788618839e-01
-9.649445358632782188e-01,5.574573769653052846e-01,-1.619490372277142543e-01,-1.681931788429307906e+00,1.003221244987540645e-01,2.218115244987093337e+00,-3.765604489347073591e-01
-9.649462242448635374e-01,5.574573769653052846e-01,-1.619459073308847918e-01,-1.681937078141498398e+00,1.003241826639134221e-01,2.218114224541607893e+00,-3.765553231500630149e-01
-9.649472002879462273e-01,5.574573769653052846e-01,-1.619508126462360642e-01,-1.681937078141348074e+00,1.003267461511701403e-01,2.218111279805695002e+00,-3.765542789005538737e-01
-9.649484495212795609e-01,5.574573769653052846e-01,-1.619516641723089123e-01,-1.681933458863644981e+00,1.003239162871853302e-01,2.218113863085544146e+00,-3.765574407750805763e-01
-9.649491179767366589e-01,5.574573769653052846e-01,-1.619517587863170127e-01,-1.681935129299498399e+00,1.003236018578536892e-01,2.218115842711944286e+00,-3.765581536959841102e-01
-9.649491922495652130e-01,5.574557065294499791e-01,-1.619517692989845825e-01,-1.681931788427787788e+00,1.003235669212612785e-01,2.218114923912656966e+00,-3.765542769270682766e-01
