9.993915475422615602e-02,-1.476440326534250724e-02,1.042806356441167703e-01,-6.487685444548374480e-02,9.888504142975599459e-03,1.672255383511500604e-02
1.001778022862880035e-01,-1.224821107519528593e-02,1.046790471495505914e-01,-6.637048789279301197e-02,1.320398148840342019e-02,2.525799189681065746e-02
9.903951304742719675e-02,-1.292407062630671587e-02,1.036883995136166359e-01,-6.681956088203329369e-02,2.089778182705606321e-02,2.325169267683314944e-02
1.003968135168460396e-01,-1.332505484390449080e-02,1.052174818632631986e-01,-6.858004661106538447e-02,2.451908777135273360e-02,1.950501273343856548e-02
1.006422362003220605e-01,-1.510926197865578892e-02,1.065123659067400835e-01,-6.869150608787150114e-02,3.361655485895351236e-02,1.053110343039090173e-02
1.009023051498835200e-01,-1.633955742935856714e-02,1.075750358056170447e-01,-6.841815637299311637e-02,3.401192178316340270e-02,4.274415961025124222e-03
1.037905534528927032e-01,-1.844125334744960154e-02,1.119812588479417725e-01,-6.750113808006080740e-02,2.264864074069393093e-02,-2.983787380372149474e-03
1.021102612808077043e-01,-1.601181014387397655e-02,1.106938946663720003e-01,-6.513169436033135196e-02,2.392714228626120418e-02,5.231651715887727927e-03
1.018318969967422633e-01,-1.639626290525900143e-02,1.107777896469600287e-01,-6.583646370201416687e-02,2.531459153096445036e-02,7.745996178019918035e-04
1.031084109744900001e-01,-1.555394461688189636e-02,1.126642121726367657e-01,-6.582524807231053543e-02,1.559343608137156618e-02,3.987181109876539523e-03
1.012648911315187361e-01,-1.569818976580612119e-02,1.121961558704856199e-01,-6.520569542943463470e-02,1.676614308128236003e-02,9.725625290221065825e-03
1.020443587016283127e-01,-1.524739506876903600e-02,1.127967542042352944e-01,-6.661086343940259002e-02,1.922119715017672065e-02,1.354875835667832158e-02
1.005219970415225650e-01,-1.629450487120596980e-02,1.110919856653701521e-01,-6.522022056427194403e-02,2.210675633597567608e-02,7.337678703293744678e-03
1.021587209178916045e-01,-1.648976828341548392e-02,1.120490230740323195e-01,-6.808513440654627435e-02,2.189154584017731150e-02,7.157804184101545023e-03
