-3.292059151046810542e-04,-4.379760898719827085e-04,5.483855236552954244e-04,-1.117785934193788128e-03,-4.394314060612137889e-04,-4.231978461625183563e-04
-4.463144699978761855e-04,1.324039237843663980e-04,3.457014985381485237e-05,3.970115801608064513e-04,3.061526172260574472e-04,-1.919215171833376027e-03
2.953973709097511865e-05,-3.866874570825555406e-04,8.652568809256533985e-04,-1.794402164019012411e-03,-8.180257640617232895e-04,8.153462781196370171e-04
1.000003434216308594e-04,1.752551353560392313e-04,-9.421746932132606068e-04,1.306433047472386122e-03,4.177848478328360926e-04,7.198675629887661860e-04
-3.355975235127846962e-04,-4.620314854326123286e-05,-4.297962246548009770e-04,4.137354753741088196e-04,2.304774774850534044e-04,-1.290990034685018635e-03
-5.417197502571409950e-04,6.969431906407531820e-05,-3.697564378022550626e-04,7.611219740344162942e-04,4.634547018950551235e-04,-4.074096143952964273e-04
-5.399332798135556086e-04,-4.202792423458243088e-04,2.275443992497027312e-04,-9.516792741044526570e-04,-1.773900226002656606e-04,-1.701693320579701022e-03
-4.995860639430919209e-04,-2.465367573648713376e-04,2.421042041914542298e-04,-7.486760587815496004e-04,6.439443887485503046e-05,-1.458883107400334514e-03
1.925323007924092966e-04,7.939090472527611162e-05,-2.112138023987637238e-04,6.502798373269378469e-04,-2.333243876806070764e-04,8.487622243026311320e-04
4.995446987207139778e-04,2.924851729916355995e-04,4.010700252572487194e-04,-1.240853469685569016e-04,-7.668995430584807024e-04,1.186530842499118306e-03
-3.492161078621639826e-04,-1.128699085952757108e-04,-3.266005658269838154e-04,2.991247849228648279e-04,5.027772220698147271e-04,1.802583454550048063e-04
-1.407276889307626944e-04,-5.046508847496052183e-04,3.003908642311536978e-04,-1.066403488651547450e-03,1.116095631669184623e-04,-2.054065297055886012e-04
2.228383449850711870e-04,3.127472614029681657e-04,-6.670521219326298011e-04,1.020583010341980998e-03,6.392353035931952216e-04,-1.724325497521838040e-04
-3.315509096937107767e-05,8.981166232177644143e-05,-2.021788126910388560e-04,7.342194697578232829e-04,-1.906499936926109263e-04,-1.100476524980512159e-03
2.257498639673243825e-04,8.011776212290057408e-05,1.435951473784148613e-04,-3.056484727121380404e-04,-1.391031665652683999e-05,-1.358951914165720722e-04
-3.862207385708837579e-04,-2.516884425970530490e-04,5.514667928093491172e-04,-8.020220423697202537e-04,-2.413377957641102834e-04,-3.476800024143817964e-04
-7.014980256304485264e-05,-1.134968084089568404e-04,7.333756135031186188e-05,-3.462616034611246010e-04,4.140544075566698396e-05,1.314050185234288395e-03
-2.170257687634634272e-04,-3.501971947788192212e-04,3.449953973850513646e-04,-8.076522125415158118e-04,-2.459223607149920907e-04,6.588384525684691604e-05
4.055272697636468407e-04,5.791065577108189550e-04,-7.807024184520551047e-04,1.730783728537636096e-03,3.097064116223923456e-04,1.024842827616235293e-03
-9.489359501902646125e-04,-2.214249500851899236e-04,-4.081568288732256573e-04,4.052762876666085113e-04,1.049852317358646731e-03,-1.253362770409746901e-03
-3.912863136691455829e-04,-5.371967885269784921e-05,2.366150610330086407e-04,-2.292168804374273053e-04,-3.886683149413178162e-04,-5.164969015146190015e-04
4.170249678031076167e-04,4.439351863871344702e-04,-3.681057604263187830e-04,1.002244517020494568e-03,-6.844921116575051600e-05,4.147952504324562144e-04
-2.051629620918529067e-05,-3.453124185581464382e-04,3.784067417514556356e-04,-8.853019766001037506e-04,-4.312281306272779547e-04,3.389195233482778804e-04
3.030431003499812733e-04,1.807374473664152218e-04,-8.601282640235034880e-05,4.763536241483390756e-04,-1.275008351802706542e-04,6.389468283156157953e-04
-1.333971815734741892e-04,-5.224406440400577946e-05,2.947439565095807219e-04,7.446473606329089194e-06,-1.538155970650261265e-04,-7.196027468953506475e-04
